util_mean,ranker,source,group,subgroup,theta,hfunc,augmentation,val_metric,feature_method,num_features,balancing_factor,ranker_config
0.2535515025470668,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.1,author,none,99,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.1_author_none_99_linear
0.2535515025470668,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.1,author,none,99,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.1_author_none_99_max
0.2694605213526704,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.1,author,none,99,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.1_author_none_99_min
0.24208534581476943,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.1,author,none,9,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.1_author_none_9_linear
0.24458633700469873,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.1,author,none,9,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.1_author_none_9_max
0.24390055508941377,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.1,author,none,9,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.1_author_none_9_min
0.26116146569615795,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.1,author,one,99,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.1_author_one_99_linear
0.26116146569615795,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.1,author,one,99,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.1_author_one_99_max
0.26925639337948937,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.1,author,one,99,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.1_author_one_99_min
0.2503538762460915,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.1,author,one,9,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.1_author_one_9_linear
0.25173479956625466,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.1,author,one,9,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.1_author_one_9_max
0.24497708640272636,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.1,author,one,9,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.1_author_one_9_min
0.2597035911108015,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.1,doc,,99,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.1_doc_99_linear
0.2597035911108015,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.1,doc,,99,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.1_doc_99_max
0.2684380137966899,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.1,doc,,99,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.1_doc_99_min
0.2465570273209622,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.1,doc,,9,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.1_doc_9_linear
0.2484144013525738,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.1,doc,,9,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.1_doc_9_max
0.2522020416348865,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.1,doc,,9,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.1_doc_9_min
0.27825494344260104,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.5,author,ind,99,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.5_author_ind_99_linear
0.27825494344260104,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.5,author,ind,99,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.5_author_ind_99_max
0.2873942314913045,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.5,author,ind,99,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.5_author_ind_99_min
0.2529496741156168,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.5,author,ind,9,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.5_author_ind_9_linear
0.2533477792403834,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.5,author,ind,9,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.5_author_ind_9_max
0.2566982289568867,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.5,author,ind,9,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.5_author_ind_9_min
0.28440242288621537,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.5,author,none,99,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.5_author_none_99_linear
0.28440242288621537,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.5,author,none,99,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.5_author_none_99_max
0.286857087882114,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.5,author,none,99,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.5_author_none_99_min
0.25560851857843153,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.5,author,none,9,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.5_author_none_9_linear
0.25630688843047295,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.5,author,none,9,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.5_author_none_9_max
0.25181105156630956,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.5,author,none,9,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.5_author_none_9_min
0.2784165724658981,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.5,author,one,99,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.5_author_one_99_linear
0.2784165724658981,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.5,author,one,99,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.5_author_one_99_max
0.2877193719308422,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.5,author,one,99,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.5_author_one_99_min
0.2522925640509683,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.5,author,one,9,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.5_author_one_9_linear
0.2524763850545394,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.5,author,one,9,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.5_author_one_9_max
0.2564930551406814,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.5,author,one,9,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.5_author_one_9_min
0.2776764755346856,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.5,doc,,99,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.5_doc_99_linear
0.2776764755346856,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.5,doc,,99,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.5_doc_99_max
0.28366933716177967,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.5,doc,,99,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.5_doc_99_min
0.25528385477257654,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.5,doc,,9,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.5_doc_9_linear
0.25455359265868044,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.5,doc,,9,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.5_doc_9_max
0.2586488501163864,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.5,doc,,9,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.5_doc_9_min
0.28478059196825056,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.9,author,ind,99,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.9_author_ind_99_linear
0.28478059196825056,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.9,author,ind,99,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.9_author_ind_99_max
0.28124307246443836,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.9,author,ind,99,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.9_author_ind_99_min
0.2520463358898422,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.9,author,ind,9,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.9_author_ind_9_linear
0.25193971033302237,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.9,author,ind,9,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.9_author_ind_9_max
0.25431194284323577,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.9,author,ind,9,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.9_author_ind_9_min
0.2855550463674276,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.9,author,none,99,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.9_author_none_99_linear
0.2855550463674276,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.9,author,none,99,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.9_author_none_99_max
0.28537993531242667,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.9,author,none,99,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.9_author_none_99_min
0.25321934252844425,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.9,author,none,9,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.9_author_none_9_linear
0.25323264014362146,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.9,author,none,9,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.9_author_none_9_max
0.2499377314624783,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.9,author,none,9,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.9_author_none_9_min
0.2839332419942338,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.9,author,one,99,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.9_author_one_99_linear
0.2839332419942338,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.9,author,one,99,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.9_author_one_99_max
0.2815854134096688,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.9,author,one,99,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.9_author_one_99_min
0.2522663268366635,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.9,author,one,9,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.9_author_one_9_linear
0.2517547061626561,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.9,author,one,9,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.9_author_one_9_max
0.25473703065457654,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.9,author,one,9,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.9_author_one_9_min
0.2862473635832197,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.9,doc,,99,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.9_doc_99_linear
0.2862473635832197,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.9,doc,,99,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.9_doc_99_max
0.27973383645148775,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.9,doc,,99,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.9_doc_99_min
0.2545877905558932,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.9,doc,,9,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.9_doc_9_linear
0.25384845572214765,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.9,doc,,9,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.9_doc_9_max
0.25931985363773563,ac,lm_mrfr_ndcg_aug0.5_msd_15_0.9,doc,,9,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_15_0.9_doc_9_min
0.2517215101770537,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.1,author,ind,99,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.1_author_ind_99_linear
0.2517215101770537,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.1,author,ind,99,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.1_author_ind_99_max
0.2703757227104281,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.1,author,ind,99,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.1_author_ind_99_min
0.24391599828155738,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.1,author,ind,9,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.1_author_ind_9_linear
0.24355117102380755,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.1,author,ind,9,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.1_author_ind_9_max
0.23806112816260785,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.1,author,ind,9,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.1_author_ind_9_min
0.25324883247564356,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.1,author,none,99,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.1_author_none_99_linear
0.25324883247564356,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.1,author,none,99,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.1_author_none_99_max
0.26948004289681254,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.1,author,none,99,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.1_author_none_99_min
0.2441531225050792,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.1,author,none,9,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.1_author_none_9_linear
0.2450314785740498,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.1,author,none,9,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.1_author_none_9_max
0.23675846773851958,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.1,author,none,9,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.1_author_none_9_min
0.25142822683874233,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.1,author,one,99,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.1_author_one_99_linear
0.25142822683874233,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.1,author,one,99,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.1_author_one_99_max
0.2707051554308989,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.1,author,one,99,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.1_author_one_99_min
0.24443706063829684,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.1,author,one,9,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.1_author_one_9_linear
0.24362657582846364,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.1,author,one,9,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.1_author_one_9_max
0.23782052117488658,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.1,author,one,9,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.1_author_one_9_min
0.24979493516211862,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.1,doc,,99,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.1_doc_99_linear
0.24979493516211862,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.1,doc,,99,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.1_doc_99_max
0.26605894061174035,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.1,doc,,99,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.1_doc_99_min
0.24452661579065715,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.1,doc,,9,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.1_doc_9_linear
0.24491562976234021,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.1,doc,,9,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.1_doc_9_max
0.2397259605023751,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.1,doc,,9,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.1_doc_9_min
0.2819364972515748,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.5,author,ind,99,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.5_author_ind_99_linear
0.2819364972515748,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.5,author,ind,99,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.5_author_ind_99_max
0.2887721236943779,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.5,author,ind,99,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.5_author_ind_99_min
0.2549269092562375,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.5,author,ind,9,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.5_author_ind_9_linear
0.25382729543233234,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.5,author,ind,9,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.5_author_ind_9_max
0.2574419905191817,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.5,author,ind,9,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.5_author_ind_9_min
0.2920179878522422,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.5,author,none,99,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.5_author_none_99_linear
0.2920179878522422,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.5,author,none,99,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.5_author_none_99_max
0.291600809715829,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.5,author,none,99,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.5_author_none_99_min
0.26166220734300194,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.5,author,none,9,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.5_author_none_9_linear
0.26090290954133394,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.5,author,none,9,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.5_author_none_9_max
0.2551256229119311,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.5,author,none,9,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.5_author_none_9_min
0.28221969543638376,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.5,author,one,99,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.5_author_one_99_linear
0.28221969543638376,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.5,author,one,99,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.5_author_one_99_max
0.28885842663234246,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.5,author,one,99,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.5_author_one_99_min
0.25705858441192764,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.5,author,one,9,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.5_author_one_9_linear
0.2556776831531266,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.5,author,one,9,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.5_author_one_9_max
0.25823745017552563,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.5,author,one,9,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.5_author_one_9_min
0.28310421803006436,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.5,doc,,99,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.5_doc_99_linear
0.28310421803006436,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.5,doc,,99,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.5_doc_99_max
0.2857794320473547,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.5,doc,,99,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.5_doc_99_min
0.2558177849517599,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.5,doc,,9,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.5_doc_9_linear
0.2542751838691965,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.5,doc,,9,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.5_doc_9_max
0.2608891366248686,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.5,doc,,9,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.5_doc_9_min
0.27537303275975733,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.9,author,ind,99,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.9_author_ind_99_linear
0.27537303275975733,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.9,author,ind,99,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.9_author_ind_99_max
0.2830918196172413,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.9,author,ind,99,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.9_author_ind_99_min
0.254839222201322,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.9,author,ind,9,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.9_author_ind_9_linear
0.25363301297293067,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.9,author,ind,9,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.9_author_ind_9_max
0.2502704358033194,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.9,author,ind,9,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.9_author_ind_9_min
0.28468131999436597,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.9,author,none,99,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.9_author_none_99_linear
0.28468131999436597,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.9,author,none,99,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.9_author_none_99_max
0.28605975613705115,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.9,author,none,99,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.9_author_none_99_min
0.2569894011944339,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.9,author,none,9,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.9_author_none_9_linear
0.25632100342971664,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.9,author,none,9,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.9_author_none_9_max
0.24723117876131262,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.9,author,none,9,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.9_author_none_9_min
0.2755361359677676,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.9,author,one,99,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.9_author_one_99_linear
0.2755361359677676,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.9,author,one,99,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.9_author_one_99_max
0.2832549136978003,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.9,author,one,99,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.9_author_one_99_min
0.25582520179677537,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.9,author,one,9,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.9_author_one_9_linear
0.25443530046913077,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.9,author,one,9,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.9_author_one_9_max
0.2502284975294608,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.9,author,one,9,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.9_author_one_9_min
0.2761495637554453,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.9,doc,,99,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.9_doc_99_linear
0.2761495637554453,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.9,doc,,99,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.9_doc_99_max
0.27976754053369524,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.9,doc,,99,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.9_doc_99_min
0.25345475860574657,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.9,doc,,9,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.9_doc_9_linear
0.2527107328119111,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.9,doc,,9,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.9_doc_9_max
0.251935210762384,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.9,doc,,9,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.9_doc_9_min
0.2674023487852813,ac,lm_mrfr_ndcg_aug0.5_nofeat,author,ind,99,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_nofeat_author_ind_99_linear
0.2674023487852813,ac,lm_mrfr_ndcg_aug0.5_nofeat,author,ind,99,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_nofeat_author_ind_99_max
0.2716112010697579,ac,lm_mrfr_ndcg_aug0.5_nofeat,author,ind,99,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_nofeat_author_ind_99_min
0.25036723233097885,ac,lm_mrfr_ndcg_aug0.5_nofeat,author,ind,9,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_nofeat_author_ind_9_linear
0.2544788940014815,ac,lm_mrfr_ndcg_aug0.5_nofeat,author,ind,9,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_nofeat_author_ind_9_max
0.2414864648447852,ac,lm_mrfr_ndcg_aug0.5_nofeat,author,ind,9,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_nofeat_author_ind_9_min
0.2675934590181264,ac,lm_mrfr_ndcg_aug0.5_nofeat,author,none,99,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_nofeat_author_none_99_linear
0.2675934590181264,ac,lm_mrfr_ndcg_aug0.5_nofeat,author,none,99,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_nofeat_author_none_99_max
0.27650935422203754,ac,lm_mrfr_ndcg_aug0.5_nofeat,author,none,99,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_nofeat_author_none_99_min
0.25193163896730747,ac,lm_mrfr_ndcg_aug0.5_nofeat,author,none,9,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_nofeat_author_none_9_linear
0.2541099680928475,ac,lm_mrfr_ndcg_aug0.5_nofeat,author,none,9,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_nofeat_author_none_9_max
0.2338985991937239,ac,lm_mrfr_ndcg_aug0.5_nofeat,author,none,9,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_nofeat_author_none_9_min
0.26626631952219204,ac,lm_mrfr_ndcg_aug0.5_nofeat,author,one,99,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_nofeat_author_one_99_linear
