diff_mean,disp_mean,rel_mean,ranker,source,group,subgroup,theta,hfunc,augmentation,val_metric,feature_method,num_features,balancing_factor,ranker_config
0.4334467,1.568743,1.11424655,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.1,author,ind,9,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.1_author_ind_9_linear
0.43514955,1.5793416,1.1186945,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.1,author,ind,9,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.1_author_ind_9_max
0.44779975,1.6075168,1.12645695,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.1,author,ind,9,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.1_author_ind_9_min
0.46184715,1.6497571,1.14055345,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.1,author,none,99,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.1_author_none_99_linear
0.46184715,1.6497571,1.14055345,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.1,author,none,99,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.1_author_none_99_max
0.509155,1.59778235,1.0909121,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.1,author,none,99,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.1_author_none_99_min
0.45122035,1.622241,1.13210875,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.1,author,none,9,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.1_author_none_9_linear
0.45181415,1.62615725,1.13377005,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.1,author,none,9,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.1_author_none_9_max
0.5556724,1.72413185,1.13082825,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.1,author,none,9,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.1_author_none_9_min
0.45321965,1.5894895,1.11473355,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.1,author,one,99,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.1_author_one_99_linear
0.45321965,1.5894895,1.11473355,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.1,author,one,99,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.1_author_one_99_max
0.45158305,1.55087725,1.0962455,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.1,author,one,99,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.1_author_one_99_min
0.42923105,1.56438185,1.11417385,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.1,author,one,9,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.1_author_one_9_linear
0.43147175,1.5786871,1.12020625,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.1,author,one,9,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.1_author_one_9_max
0.44488425,1.6074095,1.1278611,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.1,author,one,9,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.1_author_one_9_min
0.44981575,1.5857538,1.1145675,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.1,doc,,99,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.1_doc_99_linear
0.44981575,1.5857538,1.1145675,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.1,doc,,99,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.1_doc_99_max
0.4644833,1.57317945,1.10094645,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.1,doc,,99,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.1_doc_99_min
0.42513445,1.56877905,1.1184208,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.1,doc,,9,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.1_doc_9_linear
0.4254242,1.5749315,1.1213522,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.1,doc,,9,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.1_doc_9_max
0.4432469,1.60850675,1.1292284,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.1,doc,,9,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.1_doc_9_min
0.39441445,1.5085829,1.1036827,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.5,author,ind,99,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.5_author_ind_99_linear
0.39441445,1.5085829,1.1036827,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.5,author,ind,99,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.5_author_ind_99_max
0.4273139,1.5123647,1.08912375,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.5,author,ind,99,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.5_author_ind_99_min
0.4241445,1.5411774,1.105115,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.5,author,ind,9,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.5_author_ind_9_linear
0.42370905,1.55122245,1.11035515,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.5,author,ind,9,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.5_author_ind_9_max
0.4154274,1.5593563,1.11856285,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.5,author,ind,9,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.5_author_ind_9_min
0.39620535,1.5218136,1.10940245,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.5,author,none,99,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.5_author_none_99_linear
0.39620535,1.5218136,1.10940245,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.5,author,none,99,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.5_author_none_99_max
0.47621345,1.5580827,1.087533,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.5,author,none,99,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.5_author_none_99_min
0.44356775,1.5669422,1.1082858,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.5,author,none,9,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.5_author_none_9_linear
0.44208085,1.5718736,1.11149485,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.5,author,none,9,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.5_author_none_9_max
0.5376292,1.6827287,1.11914815,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.5,author,none,9,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.5_author_none_9_min
0.39614845,1.5080109,1.1025297,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.5,author,one,99,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.5_author_one_99_linear
0.39614845,1.5080109,1.1025297,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.5,author,one,99,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.5_author_one_99_max
0.42408865,1.51114635,1.0901272,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.5,author,one,99,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.5_author_one_99_min
0.41978335,1.5370496,1.10523165,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.5,author,one,9,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.5_author_one_9_linear
0.41942145,1.547534,1.1106547,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.5,author,one,9,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.5_author_one_9_max
0.4146367,1.55782525,1.11819275,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.5,author,one,9,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.5_author_one_9_min
0.3921961,1.51033105,1.1056661,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.5,doc,,99,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.5_doc_99_linear
0.3921961,1.51033105,1.1056661,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.5,doc,,99,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.5_doc_99_max
0.43639615,1.52840445,1.09260245,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.5,doc,,99,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.5_doc_99_min
0.4172541,1.54432055,1.1101317,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.5,doc,,9,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.5_doc_9_linear
0.41666625,1.55111765,1.11382415,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.5,doc,,9,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.5_doc_9_max
0.4132722,1.55748095,1.11870285,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.5,doc,,9,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.5_doc_9_min
0.41878655,1.50842495,1.0914177,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.9,author,ind,99,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.9_author_ind_99_linear
0.41878655,1.50842495,1.0914177,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.9,author,ind,99,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.9_author_ind_99_max
0.4401878,1.51730695,1.085158,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.9,author,ind,99,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.9_author_ind_99_min
0.43979135,1.5480808,1.1007431,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.9,author,ind,9,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.9_author_ind_9_linear
0.4370758,1.5584965,1.10730875,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.9,author,ind,9,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.9_author_ind_9_max
0.44127235,1.57349375,1.1127091,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.9,author,ind,9,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.9_author_ind_9_min
0.4197012,1.51466885,1.09408235,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.9,author,none,99,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.9_author_none_99_linear
0.4197012,1.51466885,1.09408235,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.9,author,none,99,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.9_author_none_99_max
0.48399445,1.5590624,1.08413245,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.9,author,none,99,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.9_author_none_99_min
0.46229885,1.57103065,1.1009643,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.9,author,none,9,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.9_author_none_9_linear
0.4589706,1.57697825,1.1056022,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.9,author,none,9,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.9_author_none_9_max
0.55646345,1.69499345,1.11586335,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.9,author,none,9,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.9_author_none_9_min
0.42248255,1.50910335,1.08990885,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.9,author,one,99,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.9_author_one_99_linear
0.42248255,1.50910335,1.08990885,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.9,author,one,99,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.9_author_one_99_max
0.43667485,1.5148298,1.08567595,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.9,author,one,99,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.9_author_one_99_min
0.43514615,1.5445414,1.101296,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.9,author,one,9,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.9_author_one_9_linear
0.43264275,1.5563703,1.10846215,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.9,author,one,9,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.9_author_one_9_max
0.43901705,1.57371625,1.113948,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.9,author,one,9,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.9_author_one_9_min
0.41193435,1.5109279,1.09609525,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.9,doc,,99,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.9_doc_99_linear
0.41193435,1.5109279,1.09609525,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.9,doc,,99,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.9_doc_99_max
0.4529114,1.5303022,1.08529395,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.9,doc,,99,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.9_doc_99_min
0.44172155,1.5533841,1.1024298,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.9,doc,,9,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.9_doc_9_linear
0.4378323,1.55652265,1.10594365,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.9,doc,,9,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.9_doc_9_max
0.4442757,1.5716001,1.11026065,ac,lm_mrfr_ndcg_aug0.5_msd_20_0.9,doc,,9,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_msd_20_0.9_doc_9_min
0.44943725,1.6495184,1.14663915,ac,lm_mrfr_ndcg_aug0.5_nofeat,author,ind,99,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_nofeat_author_ind_99_linear
0.44943725,1.6495184,1.14663915,ac,lm_mrfr_ndcg_aug0.5_nofeat,author,ind,99,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_nofeat_author_ind_99_max
0.44312885,1.57629315,1.1131806,ac,lm_mrfr_ndcg_aug0.5_nofeat,author,ind,99,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_nofeat_author_ind_99_min
0.42812105,1.62016355,1.1426198,ac,lm_mrfr_ndcg_aug0.5_nofeat,author,ind,9,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_nofeat_author_ind_9_linear
0.4227613,1.61951435,1.144975,ac,lm_mrfr_ndcg_aug0.5_nofeat,author,ind,9,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_nofeat_author_ind_9_max
0.4392488,1.6333271,1.14363765,ac,lm_mrfr_ndcg_aug0.5_nofeat,author,ind,9,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_nofeat_author_ind_9_min
0.44385345,1.65109415,1.15021885,ac,lm_mrfr_ndcg_aug0.5_nofeat,author,none,99,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_nofeat_author_none_99_linear
0.44385345,1.65109415,1.15021885,ac,lm_mrfr_ndcg_aug0.5_nofeat,author,none,99,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_nofeat_author_none_99_max
0.4858321,1.6146473,1.111006,ac,lm_mrfr_ndcg_aug0.5_nofeat,author,none,99,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_nofeat_author_none_99_min
0.44561855,1.6421989,1.1448887,ac,lm_mrfr_ndcg_aug0.5_nofeat,author,none,9,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_nofeat_author_none_9_linear
0.44805485,1.64397505,1.14455855,ac,lm_mrfr_ndcg_aug0.5_nofeat,author,none,9,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_nofeat_author_none_9_max
0.57334855,1.76854805,1.14419825,ac,lm_mrfr_ndcg_aug0.5_nofeat,author,none,9,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_nofeat_author_none_9_min
0.4498402,1.64916305,1.14626,ac,lm_mrfr_ndcg_aug0.5_nofeat,author,one,99,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_nofeat_author_one_99_linear
0.4498402,1.64916305,1.14626,ac,lm_mrfr_ndcg_aug0.5_nofeat,author,one,99,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_nofeat_author_one_99_max
0.4386005,1.57271995,1.11365815,ac,lm_mrfr_ndcg_aug0.5_nofeat,author,one,99,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_nofeat_author_one_99_min
0.42837555,1.6237037,1.1442626,ac,lm_mrfr_ndcg_aug0.5_nofeat,author,one,9,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_nofeat_author_one_9_linear
0.4201543,1.62013415,1.14658835,ac,lm_mrfr_ndcg_aug0.5_nofeat,author,one,9,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_nofeat_author_one_9_max
0.43613645,1.63054125,1.1438009,ac,lm_mrfr_ndcg_aug0.5_nofeat,author,one,9,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_nofeat_author_one_9_min
0.4489822,1.6524683,1.1483416,ac,lm_mrfr_ndcg_aug0.5_nofeat,doc,,99,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_nofeat_doc_99_linear
0.4489822,1.6524683,1.1483416,ac,lm_mrfr_ndcg_aug0.5_nofeat,doc,,99,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_nofeat_doc_99_max
0.453304,1.5997063,1.11979955,ac,lm_mrfr_ndcg_aug0.5_nofeat,doc,,99,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_nofeat_doc_99_min
0.42600135,1.62659985,1.14689765,ac,lm_mrfr_ndcg_aug0.5_nofeat,doc,,9,linear,,,,,,ac_lm_mrfr_ndcg_aug0.5_nofeat_doc_9_linear
0.4199682,1.62222635,1.14772755,ac,lm_mrfr_ndcg_aug0.5_nofeat,doc,,9,max,,,,,,ac_lm_mrfr_ndcg_aug0.5_nofeat_doc_9_max
0.4352102,1.63496375,1.1464754,ac,lm_mrfr_ndcg_aug0.5_nofeat,doc,,9,min,,,,,,ac_lm_mrfr_ndcg_aug0.5_nofeat_doc_9_min
0.45467805,1.5816714,1.1100952,ac,lm_mrfr_ndcg_aug0.7_mpt_10_0.1,author,ind,99,linear,,,,,,ac_lm_mrfr_ndcg_aug0.7_mpt_10_0.1_author_ind_99_linear
0.45467855,1.5816718,1.1100952,ac,lm_mrfr_ndcg_aug0.7_mpt_10_0.1,author,ind,99,max,,,,,,ac_lm_mrfr_ndcg_aug0.7_mpt_10_0.1_author_ind_99_max
0.4482467,1.5498364,1.09739335,ac,lm_mrfr_ndcg_aug0.7_mpt_10_0.1,author,ind,99,min,,,,,,ac_lm_mrfr_ndcg_aug0.7_mpt_10_0.1_author_ind_99_min
0.4441084,1.5613423,1.1052155,ac,lm_mrfr_ndcg_aug0.7_mpt_10_0.1,author,ind,9,linear,,,,,,ac_lm_mrfr_ndcg_aug0.7_mpt_10_0.1_author_ind_9_linear
0.43444435,1.5623507,1.1105516,ac,lm_mrfr_ndcg_aug0.7_mpt_10_0.1,author,ind,9,max,,,,,,ac_lm_mrfr_ndcg_aug0.7_mpt_10_0.1_author_ind_9_max
0.4485187,1.59453175,1.119605,ac,lm_mrfr_ndcg_aug0.7_mpt_10_0.1,author,ind,9,min,,,,,,ac_lm_mrfr_ndcg_aug0.7_mpt_10_0.1_author_ind_9_min
0.4699329,1.61715985,1.12021195,ac,lm_mrfr_ndcg_aug0.7_mpt_10_0.1,author,none,99,linear,,,,,,ac_lm_mrfr_ndcg_aug0.7_mpt_10_0.1_author_none_99_linear
0.4699334,1.61716025,1.12021195,ac,lm_mrfr_ndcg_aug0.7_mpt_10_0.1,author,none,99,max,,,,,,ac_lm_mrfr_ndcg_aug0.7_mpt_10_0.1_author_none_99_max
0.5161503,1.5996266,1.0883367,ac,lm_mrfr_ndcg_aug0.7_mpt_10_0.1,author,none,99,min,,,,,,ac_lm_mrfr_ndcg_aug0.7_mpt_10_0.1_author_none_99_min
0.47872235,1.60913445,1.11180465,ac,lm_mrfr_ndcg_aug0.7_mpt_10_0.1,author,none,9,linear,,,,,,ac_lm_mrfr_ndcg_aug0.7_mpt_10_0.1_author_none_9_linear
0.47770215,1.61414785,1.11482135,ac,lm_mrfr_ndcg_aug0.7_mpt_10_0.1,author,none,9,max,,,,,,ac_lm_mrfr_ndcg_aug0.7_mpt_10_0.1_author_none_9_max
0.5690782,1.7155372,1.119828,ac,lm_mrfr_ndcg_aug0.7_mpt_10_0.1,author,none,9,min,,,,,,ac_lm_mrfr_ndcg_aug0.7_mpt_10_0.1_author_none_9_min
0.45558815,1.5801343,1.1088716,ac,lm_mrfr_ndcg_aug0.7_mpt_10_0.1,author,one,99,linear,,,,,,ac_lm_mrfr_ndcg_aug0.7_mpt_10_0.1_author_one_99_linear
0.45558865,1.5801347,1.1088716,ac,lm_mrfr_ndcg_aug0.7_mpt_10_0.1,author,one,99,max,,,,,,ac_lm_mrfr_ndcg_aug0.7_mpt_10_0.1_author_one_99_max
0.4478899,1.54881605,1.0970616,ac,lm_mrfr_ndcg_aug0.7_mpt_10_0.1,author,one,99,min,,,,,,ac_lm_mrfr_ndcg_aug0.7_mpt_10_0.1_author_one_99_min
0.44111365,1.5620244,1.107054,ac,lm_mrfr_ndcg_aug0.7_mpt_10_0.1,author,one,9,linear,,,,,,ac_lm_mrfr_ndcg_aug0.7_mpt_10_0.1_author_one_9_linear
0.427487,1.5578582,1.11178405,ac,lm_mrfr_ndcg_aug0.7_mpt_10_0.1,author,one,9,max,,,,,,ac_lm_mrfr_ndcg_aug0.7_mpt_10_0.1_author_one_9_max
0.443177,1.59102075,1.12052035,ac,lm_mrfr_ndcg_aug0.7_mpt_10_0.1,author,one,9,min,,,,,,ac_lm_mrfr_ndcg_aug0.7_mpt_10_0.1_author_one_9_min
0.45872555,1.59445655,1.114464,ac,lm_mrfr_ndcg_aug0.7_mpt_10_0.1,doc,,99,linear,,,,,,ac_lm_mrfr_ndcg_aug0.7_mpt_10_0.1_doc_99_linear
0.45872555,1.59445655,1.114464,ac,lm_mrfr_ndcg_aug0.7_mpt_10_0.1,doc,,99,max,,,,,,ac_lm_mrfr_ndcg_aug0.7_mpt_10_0.1_doc_99_max
0.4461699,1.55081755,1.0989222,ac,lm_mrfr_ndcg_aug0.7_mpt_10_0.1,doc,,99,min,,,,,,ac_lm_mrfr_ndcg_aug0.7_mpt_10_0.1_doc_99_min
0.439579,1.55950575,1.10656195,ac,lm_mrfr_ndcg_aug0.7_mpt_10_0.1,doc,,9,linear,,,,,,ac_lm_mrfr_ndcg_aug0.7_mpt_10_0.1_doc_9_linear
0.42957265,1.55811385,1.11086905,ac,lm_mrfr_ndcg_aug0.7_mpt_10_0.1,doc,,9,max,,,,,,ac_lm_mrfr_ndcg_aug0.7_mpt_10_0.1_doc_9_max
0.4478978,1.600925,1.1231121,ac,lm_mrfr_ndcg_aug0.7_mpt_10_0.1,doc,,9,min,,,,,,ac_lm_mrfr_ndcg_aug0.7_mpt_10_0.1_doc_9_min
0.44213985,1.5804614,1.1157591,ac,lm_mrfr_ndcg_aug0.7_mpt_10_0.5,author,ind,99,linear,,,,,,ac_lm_mrfr_ndcg_aug0.7_mpt_10_0.5_author_ind_99_linear
0.44213985,1.5804614,1.1157591,ac,lm_mrfr_ndcg_aug0.7_mpt_10_0.5,author,ind,99,max,,,,,,ac_lm_mrfr_ndcg_aug0.7_mpt_10_0.5_author_ind_99_max
0.40765795,1.5464894,1.1160143,ac,lm_mrfr_ndcg_aug0.7_mpt_10_0.5,author,ind,99,min,,,,,,ac_lm_mrfr_ndcg_aug0.7_mpt_10_0.5_author_ind_99_min
0.4265177,1.5871129,1.12689615,ac,lm_mrfr_ndcg_aug0.7_mpt_10_0.5,author,ind,9,linear,,,,,,ac_lm_mrfr_ndcg_aug0.7_mpt_10_0.5_author_ind_9_linear
0.41363525,1.58599975,1.13278065,ac,lm_mrfr_ndcg_aug0.7_mpt_10_0.5,author,ind,9,max,,,,,,ac_lm_mrfr_ndcg_aug0.7_mpt_10_0.5_author_ind_9_max
0.43971675,1.5976177,1.12554885,ac,lm_mrfr_ndcg_aug0.7_mpt_10_0.5,author,ind,9,min,,,,,,ac_lm_mrfr_ndcg_aug0.7_mpt_10_0.5_author_ind_9_min
0.45245105,1.59089475,1.1158202,ac,lm_mrfr_ndcg_aug0.7_mpt_10_0.5,author,none,99,linear,,,,,,ac_lm_mrfr_ndcg_aug0.7_mpt_10_0.5_author_none_99_linear
0.45245105,1.59089475,1.1158202,ac,lm_mrfr_ndcg_aug0.7_mpt_10_0.5,author,none,99,max,,,,,,ac_lm_mrfr_ndcg_aug0.7_mpt_10_0.5_author_none_99_max
0.4667494,1.595625,1.1110363,ac,lm_mrfr_ndcg_aug0.7_mpt_10_0.5,author,none,99,min,,,,,,ac_lm_mrfr_ndcg_aug0.7_mpt_10_0.5_author_none_99_min
0.43953805,1.598702,1.1261805,ac,lm_mrfr_ndcg_aug0.7_mpt_10_0.5,author,none,9,linear,,,,,,ac_lm_mrfr_ndcg_aug0.7_mpt_10_0.5_author_none_9_linear
0.43921325,1.60279645,1.12838995,ac,lm_mrfr_ndcg_aug0.7_mpt_10_0.5,author,none,9,max,,,,,,ac_lm_mrfr_ndcg_aug0.7_mpt_10_0.5_author_none_9_max
0.5445941,1.70815565,1.12837915,ac,lm_mrfr_ndcg_aug0.7_mpt_10_0.5,author,none,9,min,,,,,,ac_lm_mrfr_ndcg_aug0.7_mpt_10_0.5_author_none_9_min
0.4430649,1.5809741,1.115553,ac,lm_mrfr_ndcg_aug0.7_mpt_10_0.5,author,one,99,linear,,,,,,ac_lm_mrfr_ndcg_aug0.7_mpt_10_0.5_author_one_99_linear
0.4430649,1.5809741,1.115553,ac,lm_mrfr_ndcg_aug0.7_mpt_10_0.5,author,one,99,max,,,,,,ac_lm_mrfr_ndcg_aug0.7_mpt_10_0.5_author_one_99_max
0.4045518,1.54529815,1.1169717,ac,lm_mrfr_ndcg_aug0.7_mpt_10_0.5,author,one,99,min,,,,,,ac_lm_mrfr_ndcg_aug0.7_mpt_10_0.5_author_one_99_min
0.4252006,1.585861,1.1269287,ac,lm_mrfr_ndcg_aug0.7_mpt_10_0.5,author,one,9,linear,,,,,,ac_lm_mrfr_ndcg_aug0.7_mpt_10_0.5_author_one_9_linear
0.41133635,1.58392375,1.1328921,ac,lm_mrfr_ndcg_aug0.7_mpt_10_0.5,author,one,9,max,,,,,,ac_lm_mrfr_ndcg_aug0.7_mpt_10_0.5_author_one_9_max
0.43803385,1.5964979,1.1258304,ac,lm_mrfr_ndcg_aug0.7_mpt_10_0.5,author,one,9,min,,,,,,ac_lm_mrfr_ndcg_aug0.7_mpt_10_0.5_author_one_9_min
0.44424795,1.58285635,1.11590275,ac,lm_mrfr_ndcg_aug0.7_mpt_10_0.5,doc,,99,linear,,,,,,ac_lm_mrfr_ndcg_aug0.7_mpt_10_0.5_doc_99_linear
0.44424795,1.58285635,1.11590275,ac,lm_mrfr_ndcg_aug0.7_mpt_10_0.5,doc,,99,max,,,,,,ac_lm_mrfr_ndcg_aug0.7_mpt_10_0.5_doc_99_max
